Date,Area code,Indicator name,Area name,cases
20/04/2020,E08000018,Number of COVID-19 Daily lab-confirmed cases,Rotherham,19
20/04/2020,E06000035,Number of COVID-19 Daily lab-confirmed cases,Medway,19
19/04/2020,E10000006,Number of COVID-19 Daily lab-confirmed cases,Cumbria,19
19/04/2020,E08000003,Number of COVID-19 Daily lab-confirmed cases,Manchester,19
18/04/2020,E08000015,Number of COVID-19 Daily lab-confirmed cases,Wirral,19
18/04/2020,E08000012,Number of COVID-19 Daily lab-confirmed cases,Liverpool,19
17/04/2020,E09000017,Number of COVID-19 Daily lab-confirmed cases,Hillingdon,19
17/04/2020,E09000008,Number of COVID-19 Daily lab-confirmed cases,Croydon,19
17/04/2020,E08000017,Number of COVID-19 Daily lab-confirmed cases,Doncaster,19
17/04/2020,E06000038,Number of COVID-19 Daily lab-confirmed cases,Reading,19
17/04/2020,E06000013,Number of COVID-19 Daily lab-confirmed cases,North Lincolnshire,19
16/04/2020,E09000029,Number of COVID-19 Daily lab-confirmed cases,Sutton,19
16/04/2020,E09000022,Number of COVID-19 Daily lab-confirmed cases,Lambeth,19
16/04/2020,E09000021,Number of COVID-19 Daily lab-confirmed cases,Kingston upon Thames,19
16/04/2020,E09000016,Number of COVID-19 Daily lab-confirmed cases,Havering,19
16/04/2020,E08000034,Number of COVID-19 Daily lab-confirmed cases,Kirklees,19
16/04/2020,E06000055,Number of COVID-19 Daily lab-confirmed cases,Bedford,19
15/04/2020,E09000023,Number of COVID-19 Daily lab-confirmed cases,Lewisham,19
15/04/2020,E08000037,Number of COVID-19 Daily lab-confirmed cases,Gateshead,19
15/04/2020,E08000036,Number of COVID-19 Daily lab-confirmed cases,Wakefield,19
15/04/2020,E08000030,Number of COVID-19 Daily lab-confirmed cases,Walsall,19
15/04/2020,E08000029,Number of COVID-19 Daily lab-confirmed cases,Solihull,19
15/04/2020,E08000005,Number of COVID-19 Daily lab-confirmed cases,Rochdale,19
15/04/2020,E06000057,Number of COVID-19 Daily lab-confirmed cases,Northumberland,19
15/04/2020,E06000025,Number of COVID-19 Daily lab-confirmed cases,South Gloucestershire,19
14/04/2020,E09000032,Number of COVID-19 Daily lab-confirmed cases,Wandsworth,19
14/04/2020,E08000004,Number of COVID-19 Daily lab-confirmed cases,Oldham,19
13/04/2020,E09000031,Number of COVID-19 Daily lab-confirmed cases,Waltham Forest,19
13/04/2020,E09000026,Number of COVID-19 Daily lab-confirmed cases,Redbridge,19
13/04/2020,E08000034,Number of COVID-19 Daily lab-confirmed cases,Kirklees,19
13/04/2020,E06000002,Number of COVID-19 Daily lab-confirmed cases,Middlesbrough,19
12/04/2020,E10000021,Number of COVID-19 Daily lab-confirmed cases,Northamptonshire,19
12/04/2020,E09000016,Number of COVID-19 Daily lab-confirmed cases,Havering,19
12/04/2020,E06000049,Number of COVID-19 Daily lab-confirmed cases,Cheshire East,19
11/04/2020,E10000002,Number of COVID-19 Daily lab-confirmed cases,Buckinghamshire,19
09/04/2020,E09000021,Number of COVID-19 Daily lab-confirmed cases,Kingston upon Thames,19
09/04/2020,E08000031,Number of COVID-19 Daily lab-confirmed cases,Wolverhampton,19
09/04/2020,E08000029,Number of COVID-19 Daily lab-confirmed cases,Solihull,19
09/04/2020,E08000018,Number of COVID-19 Daily lab-confirmed cases,Rotherham,19
09/04/2020,E08000016,Number of COVID-19 Daily lab-confirmed cases,Barnsley,19
09/04/2020,E08000009,Number of COVID-19 Daily lab-confirmed cases,Trafford,19
09/04/2020,E06000030,Number of COVID-19 Daily lab-confirmed cases,Swindon,19
08/04/2020,E09000013,Number of COVID-19 Daily lab-confirmed cases,Hammersmith and Fulham,19
08/04/2020,E08000030,Number of COVID-19 Daily lab-confirmed cases,Walsall,19
08/04/2020,E08000023,Number of COVID-19 Daily lab-confirmed cases,South Tyneside,19
08/04/2020,E06000043,Number of COVID-19 Daily lab-confirmed cases,Brighton and Hove,19
07/04/2020,E09000020,Number of COVID-19 Daily lab-confirmed cases,Kensington and Chelsea,19
07/04/2020,E09000007,Number of COVID-19 Daily lab-confirmed cases,Camden,19
07/04/2020,E08000029,Number of COVID-19 Daily lab-confirmed cases,Solihull,19
07/04/2020,E08000027,Number of COVID-19 Daily lab-confirmed cases,Dudley,19
07/04/2020,E08000023,Number of COVID-19 Daily lab-confirmed cases,South Tyneside,19
07/04/2020,E08000009,Number of COVID-19 Daily lab-confirmed cases,Trafford,19
07/04/2020,E06000058,Number of COVID-19 Daily lab-confirmed cases,"Bournemouth, Christchurch and Poole",19
07/04/2020,E06000056,Number of COVID-19 Daily lab-confirmed cases,Central Bedfordshire,19
07/04/2020,E06000004,Number of COVID-19 Daily lab-confirmed cases,Stockton-on-Tees,19
06/04/2020,E10000011,Number of COVID-19 Daily lab-confirmed cases,East Sussex,19
06/04/2020,E10000003,Number of COVID-19 Daily lab-confirmed cases,Cambridgeshire,19
06/04/2020,E06000056,Number of COVID-19 Daily lab-confirmed cases,Central Bedfordshire,19
06/04/2020,E06000042,Number of COVID-19 Daily lab-confirmed cases,Milton Keynes,19
06/04/2020,E06000033,Number of COVID-19 Daily lab-confirmed cases,Southend-on-Sea,19
05/04/2020,E09000030,Number of COVID-19 Daily lab-confirmed cases,Tower Hamlets,19
05/04/2020,E09000018,Number of COVID-19 Daily lab-confirmed cases,Hounslow,19
05/04/2020,E08000009,Number of COVID-19 Daily lab-confirmed cases,Trafford,19
05/04/2020,E08000006,Number of COVID-19 Daily lab-confirmed cases,Salford,19
05/04/2020,E06000035,Number of COVID-19 Daily lab-confirmed cases,Medway,19
04/04/2020,E10000029,Number of COVID-19 Daily lab-confirmed cases,Suffolk,19
04/04/2020,E10000019,Number of COVID-19 Daily lab-confirmed cases,Lincolnshire,19
04/04/2020,E10000003,Number of COVID-19 Daily lab-confirmed cases,Cambridgeshire,19
04/04/2020,E09000010,Number of COVID-19 Daily lab-confirmed cases,Enfield,19
04/04/2020,E08000031,Number of COVID-19 Daily lab-confirmed cases,Wolverhampton,19
04/04/2020,E08000028,Number of COVID-19 Daily lab-confirmed cases,Sandwell,19
04/04/2020,E06000049,Number of COVID-19 Daily lab-confirmed cases,Cheshire East,19
03/04/2020,E10000008,Number of COVID-19 Daily lab-confirmed cases,Devon,19
03/04/2020,E09000013,Number of COVID-19 Daily lab-confirmed cases,Hammersmith and Fulham,19
03/04/2020,E09000007,Number of COVID-19 Daily lab-confirmed cases,Camden,19
03/04/2020,E08000037,Number of COVID-19 Daily lab-confirmed cases,Gateshead,19
03/04/2020,E06000051,Number of COVID-19 Daily lab-confirmed cases,Shropshire,19
02/04/2020,E10000027,Number of COVID-19 Daily lab-confirmed cases,Somerset,19
02/04/2020,E10000023,Number of COVID-19 Daily lab-confirmed cases,North Yorkshire,19
02/04/2020,E10000018,Number of COVID-19 Daily lab-confirmed cases,Leicestershire,19
02/04/2020,E08000032,Number of COVID-19 Daily lab-confirmed cases,Bradford,19
02/04/2020,E06000015,Number of COVID-19 Daily lab-confirmed cases,Derby,19
01/04/2020,E10000002,Number of COVID-19 Daily lab-confirmed cases,Buckinghamshire,19
01/04/2020,E09000007,Number of COVID-19 Daily lab-confirmed cases,Camden,19
01/04/2020,E08000031,Number of COVID-19 Daily lab-confirmed cases,Wolverhampton,19
01/04/2020,E06000056,Number of COVID-19 Daily lab-confirmed cases,Central Bedfordshire,19
01/04/2020,E06000043,Number of COVID-19 Daily lab-confirmed cases,Brighton and Hove,19
31/03/2020,E10000023,Number of COVID-19 Daily lab-confirmed cases,North Yorkshire,19
31/03/2020,E09000029,Number of COVID-19 Daily lab-confirmed cases,Sutton,19
31/03/2020,E08000037,Number of COVID-19 Daily lab-confirmed cases,Gateshead,19
31/03/2020,E08000034,Number of COVID-19 Daily lab-confirmed cases,Kirklees,19
31/03/2020,E08000022,Number of COVID-19 Daily lab-confirmed cases,North Tyneside,19
31/03/2020,E08000005,Number of COVID-19 Daily lab-confirmed cases,Rochdale,19
31/03/2020,E06000045,Number of COVID-19 Daily lab-confirmed cases,Southampton,19
31/03/2020,E06000007,Number of COVID-19 Daily lab-confirmed cases,Warrington,19
30/03/2020,E09000021,Number of COVID-19 Daily lab-confirmed cases,Kingston upon Thames,19
30/03/2020,E09000017,Number of COVID-19 Daily lab-confirmed cases,Hillingdon,19
30/03/2020,E08000034,Number of COVID-19 Daily lab-confirmed cases,Kirklees,19
30/03/2020,E08000021,Number of COVID-19 Daily lab-confirmed cases,Newcastle upon Tyne,19
30/03/2020,E08000017,Number of COVID-19 Daily lab-confirmed cases,Doncaster,19
30/03/2020,E08000014,Number of COVID-19 Daily lab-confirmed cases,Sefton,19
30/03/2020,E08000010,Number of COVID-19 Daily lab-confirmed cases,Wigan,19
30/03/2020,E08000009,Number of COVID-19 Daily lab-confirmed cases,Trafford,19
29/03/2020,E09000026,Number of COVID-19 Daily lab-confirmed cases,Redbridge,19
28/03/2020,E10000021,Number of COVID-19 Daily lab-confirmed cases,Northamptonshire,19
28/03/2020,E08000031,Number of COVID-19 Daily lab-confirmed cases,Wolverhampton,19
28/03/2020,E08000017,Number of COVID-19 Daily lab-confirmed cases,Doncaster,19
28/03/2020,E06000047,Number of COVID-19 Daily lab-confirmed cases,County Durham,19
27/03/2020,E10000032,Number of COVID-19 Daily lab-confirmed cases,West Sussex,19
27/03/2020,E10000013,Number of COVID-19 Daily lab-confirmed cases,Gloucestershire,19
27/03/2020,E09000027,Number of COVID-19 Daily lab-confirmed cases,Richmond upon Thames,19
27/03/2020,E09000014,Number of COVID-19 Daily lab-confirmed cases,Haringey,19
27/03/2020,E09000007,Number of COVID-19 Daily lab-confirmed cases,Camden,19
27/03/2020,E09000004,Number of COVID-19 Daily lab-confirmed cases,Bexley,19
27/03/2020,E08000028,Number of COVID-19 Daily lab-confirmed cases,Sandwell,19
26/03/2020,E09000017,Number of COVID-19 Daily lab-confirmed cases,Hillingdon,19
26/03/2020,E08000030,Number of COVID-19 Daily lab-confirmed cases,Walsall,19
26/03/2020,E08000026,Number of COVID-19 Daily lab-confirmed cases,Coventry,19
26/03/2020,E08000021,Number of COVID-19 Daily lab-confirmed cases,Newcastle upon Tyne,19
25/03/2020,E09000013,Number of COVID-19 Daily lab-confirmed cases,Hammersmith and Fulham,19
25/03/2020,E09000011,Number of COVID-19 Daily lab-confirmed cases,Greenwich,19
25/03/2020,E09000004,Number of COVID-19 Daily lab-confirmed cases,Bexley,19
25/03/2020,E08000021,Number of COVID-19 Daily lab-confirmed cases,Newcastle upon Tyne,19
24/03/2020,E09000014,Number of COVID-19 Daily lab-confirmed cases,Haringey,19
24/03/2020,E08000026,Number of COVID-19 Daily lab-confirmed cases,Coventry,19
23/03/2020,E09000015,Number of COVID-19 Daily lab-confirmed cases,Harrow,19
23/03/2020,E08000030,Number of COVID-19 Daily lab-confirmed cases,Walsall,19
22/03/2020,E09000023,Number of COVID-19 Daily lab-confirmed cases,Lewisham,19
21/03/2020,E10000012,Number of COVID-19 Daily lab-confirmed cases,Essex,19
17/03/2020,E10000030,Number of COVID-19 Daily lab-confirmed cases,Surrey,19
17/03/2020,E09000028,Number of COVID-19 Daily lab-confirmed cases,Southwark,19
16/03/2020,E10000014,Number of COVID-19 Daily lab-confirmed cases,Hampshire,19
19/05/2020,E10000018,Number of COVID-19 Daily lab-confirmed cases,Leicestershire,21
18/05/2020,E08000025,Number of COVID-19 Daily lab-confirmed cases,Birmingham,21
15/05/2020,E10000028,Number of COVID-19 Daily lab-confirmed cases,Staffordshire,21
15/05/2020,E08000025,Number of COVID-19 Daily lab-confirmed cases,Birmingham,21
15/05/2020,E08000010,Number of COVID-19 Daily lab-confirmed cases,Wigan,21
14/05/2020,E10000012,Number of COVID-19 Daily lab-confirmed cases,Essex,21
14/05/2020,E08000025,Number of COVID-19 Daily lab-confirmed cases,Birmingham,21
13/05/2020,E08000025,Number of COVID-19 Daily lab-confirmed cases,Birmingham,21
12/05/2020,E10000025,Number of COVID-19 Daily lab-confirmed cases,Oxfordshire,21
12/05/2020,E08000023,Number of COVID-19 Daily lab-confirmed cases,South Tyneside,21
11/05/2020,E08000028,Number of COVID-19 Daily lab-confirmed cases,Sandwell,21
07/05/2020,E10000017,Number of COVID-19 Daily lab-confirmed cases,Lancashire,21
07/05/2020,E10000014,Number of COVID-19 Daily lab-confirmed cases,Hampshire,21
07/05/2020,E06000047,Number of COVID-19 Daily lab-confirmed cases,County Durham,21
06/05/2020,E10000025,Number of COVID-19 Daily lab-confirmed cases,Oxfordshire,21
04/05/2020,E10000028,Number of COVID-19 Daily lab-confirmed cases,Staffordshire,21
03/05/2020,E10000014,Number of COVID-19 Daily lab-confirmed cases,Hampshire,21
03/05/2020,E10000012,Number of COVID-19 Daily lab-confirmed cases,Essex,21
03/05/2020,E08000032,Number of COVID-19 Daily lab-confirmed cases,Bradford,21
02/05/2020,E10000030,Number of COVID-19 Daily lab-confirmed cases,Surrey,21
02/05/2020,E10000017,Number of COVID-19 Daily lab-confirmed cases,Lancashire,21
01/05/2020,E10000013,Number of COVID-19 Daily lab-confirmed cases,Gloucestershire,21
01/05/2020,E08000024,Number of COVID-19 Daily lab-confirmed cases,Sunderland,21
01/05/2020,E08000010,Number of COVID-19 Daily lab-confirmed cases,Wigan,21
30/04/2020,E10000024,Number of COVID-19 Daily lab-confirmed cases,Nottinghamshire,21
30/04/2020,E09000008,Number of COVID-19 Daily lab-confirmed cases,Croydon,21
30/04/2020,E08000035,Number of COVID-19 Daily lab-confirmed cases,Leeds,21
30/04/2020,E08000030,Number of COVID-19 Daily lab-confirmed cases,Walsall,21
30/04/2020,E08000012,Number of COVID-19 Daily lab-confirmed cases,Liverpool,21
30/04/2020,E06000021,Number of COVID-19 Daily lab-confirmed cases,Stoke-on-Trent,21
29/04/2020,E10000027,Number of COVID-19 Daily lab-confirmed cases,Somerset,21
29/04/2020,E10000018,Number of COVID-19 Daily lab-confirmed cases,Leicestershire,21
29/04/2020,E08000007,Number of COVID-19 Daily lab-confirmed cases,Stockport,21
28/04/2020,E10000002,Number of COVID-19 Daily lab-confirmed cases,Buckinghamshire,21
28/04/2020,E08000024,Number of COVID-19 Daily lab-confirmed cases,Sunderland,21
28/04/2020,E06000004,Number of COVID-19 Daily lab-confirmed cases,Stockton-on-Tees,21
27/04/2020,E10000025,Number of COVID-19 Daily lab-confirmed cases,Oxfordshire,21
27/04/2020,E06000016,Number of COVID-19 Daily lab-confirmed cases,Leicester,21
27/04/2020,E06000005,Number of COVID-19 Daily lab-confirmed cases,Darlington,21
26/04/2020,E10000020,Number of COVID-19 Daily lab-confirmed cases,Norfolk,21
26/04/2020,E08000035,Number of COVID-19 Daily lab-confirmed cases,Leeds,21
25/04/2020,E08000027,Number of COVID-19 Daily lab-confirmed cases,Dudley,21
25/04/2020,E08000016,Number of COVID-19 Daily lab-confirmed cases,Barnsley,21
24/04/2020,E10000018,Number of COVID-19 Daily lab-confirmed cases,Leicestershire,21
24/04/2020,E09000010,Number of COVID-19 Daily lab-confirmed cases,Enfield,21
24/04/2020,E08000024,Number of COVID-19 Daily lab-confirmed cases,Sunderland,21
24/04/2020,E06000057,Number of COVID-19 Daily lab-confirmed cases,Northumberland,21
24/04/2020,E06000021,Number of COVID-19 Daily lab-confirmed cases,Stoke-on-Trent,21
23/04/2020,E08000012,Number of COVID-19 Daily lab-confirmed cases,Liverpool,21
23/04/2020,E08000007,Number of COVID-19 Daily lab-confirmed cases,Stockport,21
23/04/2020,E08000003,Number of COVID-19 Daily lab-confirmed cases,Manchester,21
23/04/2020,E06000011,Number of COVID-19 Daily lab-confirmed cases,East Riding of Yorkshire,21
23/04/2020,E06000009,Number of COVID-19 Daily lab-confirmed cases,Blackpool,21
22/04/2020,E10000002,Number of COVID-19 Daily lab-confirmed cases,Buckinghamshire,21
22/04/2020,E08000016,Number of COVID-19 Daily lab-confirmed cases,Barnsley,21
22/04/2020,E08000012,Number of COVID-19 Daily lab-confirmed cases,Liverpool,21
22/04/2020,E06000023,Number of COVID-19 Daily lab-confirmed cases,"Bristol, City of",21
22/04/2020,E06000018,Number of COVID-19 Daily lab-confirmed cases,Nottingham,21
22/04/2020,E06000016,Number of COVID-19 Daily lab-confirmed cases,Leicester,21
21/04/2020,E10000029,Number of COVID-19 Daily lab-confirmed cases,Suffolk,21
21/04/2020,E08000024,Number of COVID-19 Daily lab-confirmed cases,Sunderland,21
21/04/2020,E06000038,Number of COVID-19 Daily lab-confirmed cases,Reading,21
20/04/2020,E10000013,Number of COVID-19 Daily lab-confirmed cases,Gloucestershire,21
20/04/2020,E09000017,Number of COVID-19 Daily lab-confirmed cases,Hillingdon,21
20/04/2020,E08000032,Number of COVID-19 Daily lab-confirmed cases,Bradford,21
20/04/2020,E08000007,Number of COVID-19 Daily lab-confirmed cases,Stockport,21
20/04/2020,E08000004,Number of COVID-19 Daily lab-confirmed cases,Oldham,21
20/04/2020,E06000023,Number of COVID-19 Daily lab-confirmed cases,"Bristol, City of",21
20/04/2020,E06000009,Number of COVID-19 Daily lab-confirmed cases,Blackpool,21
19/04/2020,E08000028,Number of COVID-19 Daily lab-confirmed cases,Sandwell,21
19/04/2020,E08000012,Number of COVID-19 Daily lab-confirmed cases,Liverpool,21
19/04/2020,E06000049,Number of COVID-19 Daily lab-confirmed cases,Cheshire East,21
19/04/2020,E06000011,Number of COVID-19 Daily lab-confirmed cases,East Riding of Yorkshire,21
19/04/2020,E06000009,Number of COVID-19 Daily lab-confirmed cases,Blackpool,21
18/04/2020,E08000028,Number of COVID-19 Daily lab-confirmed cases,Sandwell,21
17/04/2020,E08000018,Number of COVID-19 Daily lab-confirmed cases,Rotherham,21
17/04/2020,E06000051,Number of COVID-19 Daily lab-confirmed cases,Shropshire,21
17/04/2020,E06000018,Number of COVID-19 Daily lab-confirmed cases,Nottingham,21
16/04/2020,E09000004,Number of COVID-19 Daily lab-confirmed cases,Bexley,21
16/04/2020,E08000021,Number of COVID-19 Daily lab-confirmed cases,Newcastle upon Tyne,21
16/04/2020,E08000017,Number of COVID-19 Daily lab-confirmed cases,Doncaster,21
16/04/2020,E06000011,Number of COVID-19 Daily lab-confirmed cases,East Riding of Yorkshire,21
15/04/2020,E09000003,Number of COVID-19 Daily lab-confirmed cases,Barnet,21
15/04/2020,E08000010,Number of COVID-19 Daily lab-confirmed cases,Wigan,21
15/04/2020,E06000050,Number of COVID-19 Daily lab-confirmed cases,Cheshire West and Chester,21
14/04/2020,E10000029,Number of COVID-19 Daily lab-confirmed cases,Suffolk,21
14/04/2020,E10000002,Number of COVID-19 Daily lab-confirmed cases,Buckinghamshire,21
14/04/2020,E09000018,Number of COVID-19 Daily lab-confirmed cases,Hounslow,21
14/04/2020,E06000050,Number of COVID-19 Daily lab-confirmed cases,Cheshire West and Chester,21
13/04/2020,E10000002,Number of COVID-19 Daily lab-confirmed cases,Buckinghamshire,21
13/04/2020,E08000002,Number of COVID-19 Daily lab-confirmed cases,Bury,21
13/04/2020,E06000052,Number of COVID-19 Daily lab-confirmed cases,Cornwall and Isles of Scilly,21
12/04/2020,E10000007,Number of COVID-19 Daily lab-confirmed cases,Derbyshire,21
12/04/2020,E09000009,Number of COVID-19 Daily lab-confirmed cases,Ealing,21
12/04/2020,E08000026,Number of COVID-19 Daily lab-confirmed cases,Coventry,21
12/04/2020,E08000016,Number of COVID-19 Daily lab-confirmed cases,Barnsley,21
12/04/2020,E08000014,Number of COVID-19 Daily lab-confirmed cases,Sefton,21
12/04/2020,E08000006,Number of COVID-19 Daily lab-confirmed cases,Salford,21
11/04/2020,E09000010,Number of COVID-19 Daily lab-confirmed cases,Enfield,21
10/04/2020,E09000003,Number of COVID-19 Daily lab-confirmed cases,Barnet,21
10/04/2020,E08000030,Number of COVID-19 Daily lab-confirmed cases,Walsall,21
09/04/2020,E10000008,Number of COVID-19 Daily lab-confirmed cases,Devon,21
09/04/2020,E08000013,Number of COVID-19 Daily lab-confirmed cases,St. Helens,21
09/04/2020,E06000027,Number of COVID-19 Daily lab-confirmed cases,Torbay,21
08/04/2020,E09000031,Number of COVID-19 Daily lab-confirmed cases,Waltham Forest,21
08/04/2020,E09000030,Number of COVID-19 Daily lab-confirmed cases,Tower Hamlets,21
08/04/2020,E09000021,Number of COVID-19 Daily lab-confirmed cases,Kingston upon Thames,21
08/04/2020,E08000034,Number of COVID-19 Daily lab-confirmed cases,Kirklees,21
08/04/2020,E08000018,Number of COVID-19 Daily lab-confirmed cases,Rotherham,21
08/04/2020,E06000055,Number of COVID-19 Daily lab-confirmed cases,Bedford,21
08/04/2020,E06000011,Number of COVID-19 Daily lab-confirmed cases,East Riding of Yorkshire,21
07/04/2020,E08000018,Number of COVID-19 Daily lab-confirmed cases,Rotherham,21
07/04/2020,E08000016,Number of COVID-19 Daily lab-confirmed cases,Barnsley,21
07/04/2020,E06000023,Number of COVID-19 Daily lab-confirmed cases,"Bristol, City of",21
06/04/2020,E06000018,Number of COVID-19 Daily lab-confirmed cases,Nottingham,21
06/04/2020,E06000005,Number of COVID-19 Daily lab-confirmed cases,Darlington,21
05/04/2020,E10000019,Number of COVID-19 Daily lab-confirmed cases,Lincolnshire,21
05/04/2020,E08000036,Number of COVID-19 Daily lab-confirmed cases,Wakefield,21
05/04/2020,E06000002,Number of COVID-19 Daily lab-confirmed cases,Middlesbrough,21
04/04/2020,E10000002,Number of COVID-19 Daily lab-confirmed cases,Buckinghamshire,21
04/04/2020,E09000031,Number of COVID-19 Daily lab-confirmed cases,Waltham Forest,21
04/04/2020,E09000016,Number of COVID-19 Daily lab-confirmed cases,Havering,21
04/04/2020,E08000032,Number of COVID-19 Daily lab-confirmed cases,Bradford,21
04/04/2020,E06000002,Number of COVID-19 Daily lab-confirmed cases,Middlesbrough,21
03/04/2020,E08000034,Number of COVID-19 Daily lab-confirmed cases,Kirklees,21
02/04/2020,E10000032,Number of COVID-19 Daily lab-confirmed cases,West Sussex,21
02/04/2020,E10000029,Number of COVID-19 Daily lab-confirmed cases,Suffolk,21
02/04/2020,E09000019,Number of COVID-19 Daily lab-confirmed cases,Islington,21
02/04/2020,E08000006,Number of COVID-19 Daily lab-confirmed cases,Salford,21
01/04/2020,E10000011,Number of COVID-19 Daily lab-confirmed cases,East Sussex,21
01/04/2020,E09000002,Number of COVID-19 Daily lab-confirmed cases,Barking and Dagenham,21
01/04/2020,E08000032,Number of COVID-19 Daily lab-confirmed cases,Bradford,21
01/04/2020,E06000052,Number of COVID-19 Daily lab-confirmed cases,Cornwall and Isles of Scilly,21
30/03/2020,E08000031,Number of COVID-19 Daily lab-confirmed cases,Wolverhampton,21
30/03/2020,E08000011,Number of COVID-19 Daily lab-confirmed cases,Knowsley,21
30/03/2020,E08000006,Number of COVID-19 Daily lab-confirmed cases,Salford,21
29/03/2020,E10000025,Number of COVID-19 Daily lab-confirmed cases,Oxfordshire,21
29/03/2020,E10000020,Number of COVID-19 Daily lab-confirmed cases,Norfolk,21
29/03/2020,E09000025,Number of COVID-19 Daily lab-confirmed cases,Newham,21
29/03/2020,E08000035,Number of COVID-19 Daily lab-confirmed cases,Leeds,21
29/03/2020,E08000030,Number of COVID-19 Daily lab-confirmed cases,Walsall,21
28/03/2020,E10000002,Number of COVID-19 Daily lab-confirmed cases,Buckinghamshire,21
28/03/2020,E09000031,Number of COVID-19 Daily lab-confirmed cases,Waltham Forest,21
28/03/2020,E09000023,Number of COVID-19 Daily lab-confirmed cases,Lewisham,21
28/03/2020,E06000015,Number of COVID-19 Daily lab-confirmed cases,Derby,21
27/03/2020,E09000029,Number of COVID-19 Daily lab-confirmed cases,Sutton,21
27/03/2020,E09000026,Number of COVID-19 Daily lab-confirmed cases,Redbridge,21
27/03/2020,E08000035,Number of COVID-19 Daily lab-confirmed cases,Leeds,21
27/03/2020,E08000030,Number of COVID-19 Daily lab-confirmed cases,Walsall,21
26/03/2020,E10000021,Number of COVID-19 Daily lab-confirmed cases,Northamptonshire,21
26/03/2020,E08000035,Number of COVID-19 Daily lab-confirmed cases,Leeds,21
26/03/2020,E08000016,Number of COVID-19 Daily lab-confirmed cases,Barnsley,21
25/03/2020,E09000010,Number of COVID-19 Daily lab-confirmed cases,Enfield,21
24/03/2020,E10000028,Number of COVID-19 Daily lab-confirmed cases,Staffordshire,21
24/03/2020,E10000018,Number of COVID-19 Daily lab-confirmed cases,Leicestershire,21
24/03/2020,E10000007,Number of COVID-19 Daily lab-confirmed cases,Derbyshire,21
24/03/2020,E06000015,Number of COVID-19 Daily lab-confirmed cases,Derby,21
23/03/2020,E09000031,Number of COVID-19 Daily lab-confirmed cases,Waltham Forest,21
23/03/2020,E09000010,Number of COVID-19 Daily lab-confirmed cases,Enfield,21
22/03/2020,E10000016,Number of COVID-19 Daily lab-confirmed cases,Kent,21
20/03/2020,E09000005,Number of COVID-19 Daily lab-confirmed cases,Brent,21
20/03/2020,E09000003,Number of COVID-19 Daily lab-confirmed cases,Barnet,21
17/03/2020,E09000022,Number of COVID-19 Daily lab-confirmed cases,Lambeth,21
17/03/2020,E09000008,Number of COVID-19 Daily lab-confirmed cases,Croydon,21
15/05/2020,E10000014,Number of COVID-19 Daily lab-confirmed cases,Hampshire,22
14/05/2020,E10000017,Number of COVID-19 Daily lab-confirmed cases,Lancashire,22
12/05/2020,E10000028,Number of COVID-19 Daily lab-confirmed cases,Staffordshire,22
09/05/2020,E08000019,Number of COVID-19 Daily lab-confirmed cases,Sheffield,22
07/05/2020,E10000003,Number of COVID-19 Daily lab-confirmed cases,Cambridgeshire,22
05/05/2020,E10000003,Number of COVID-19 Daily lab-confirmed cases,Cambridgeshire,22
05/05/2020,E08000019,Number of COVID-19 Daily lab-confirmed cases,Sheffield,22
04/05/2020,E10000014,Number of COVID-19 Daily lab-confirmed cases,Hampshire,22
04/05/2020,E10000007,Number of COVID-19 Daily lab-confirmed cases,Derbyshire,22
04/05/2020,E10000003,Number of COVID-19 Daily lab-confirmed cases,Cambridgeshire,22
01/05/2020,E10000025,Number of COVID-19 Daily lab-confirmed cases,Oxfordshire,22
01/05/2020,E10000023,Number of COVID-19 Daily lab-confirmed cases,North Yorkshire,22
01/05/2020,E08000025,Number of COVID-19 Daily lab-confirmed cases,Birmingham,22
30/04/2020,E10000032,Number of COVID-19 Daily lab-confirmed cases,West Sussex,22
30/04/2020,E08000037,Number of COVID-19 Daily lab-confirmed cases,Gateshead,22
30/04/2020,E08000017,Number of COVID-19 Daily lab-confirmed cases,Doncaster,22
29/04/2020,E10000007,Number of COVID-19 Daily lab-confirmed cases,Derbyshire,22
28/04/2020,E10000024,Number of COVID-19 Daily lab-confirmed cases,Nottinghamshire,22
28/04/2020,E08000016,Number of COVID-19 Daily lab-confirmed cases,Barnsley,22
28/04/2020,E08000012,Number of COVID-19 Daily lab-confirmed cases,Liverpool,22
28/04/2020,E06000051,Number of COVID-19 Daily lab-confirmed cases,Shropshire,22
28/04/2020,E06000016,Number of COVID-19 Daily lab-confirmed cases,Leicester,22
27/04/2020,E08000028,Number of COVID-19 Daily lab-confirmed cases,Sandwell,22
27/04/2020,E06000002,Number of COVID-19 Daily lab-confirmed cases,Middlesbrough,22
26/04/2020,E06000015,Number of COVID-19 Daily lab-confirmed cases,Derby,22
25/04/2020,E08000030,Number of COVID-19 Daily lab-confirmed cases,Walsall,22
25/04/2020,E06000011,Number of COVID-19 Daily lab-confirmed cases,East Riding of Yorkshire,22
23/04/2020,E06000021,Number of COVID-19 Daily lab-confirmed cases,Stoke-on-Trent,22
22/04/2020,E10000023,Number of COVID-19 Daily lab-confirmed cases,North Yorkshire,22
22/04/2020,E10000018,Number of COVID-19 Daily lab-confirmed cases,Leicestershire,22
22/04/2020,E08000018,Number of COVID-19 Daily lab-confirmed cases,Rotherham,22
22/04/2020,E08000010,Number of COVID-19 Daily lab-confirmed cases,Wigan,22
